"Fecha Tiempo, GMT-05:00","Tipo K, °C (SEN S/N: 21654195, LBL: T 3p)","Tipo T, °C (SEN S/N: 21654195, LBL: T 3A)","Tipo T, °C (SEN S/N: 21654195, LBL: T 3iv)","Tipo T, °C (SEN S/N: 21654195, LBL: T 3ev)"
01/01/24 14:06:00,86.11,83.37,56.61,41.97
01/01/24 14:07:00,85.93,83.25,56.59,42.13
01/01/24 14:08:00,85.81,83.11,56.29,42.09
01/01/24 14:09:00,85.54,82.99,56.19,42.14
01/01/24 14:10:00,85.42,82.81,56.06,42.59
01/01/24 14:11:00,85.26,82.64,56.20,42.37
01/01/24 14:12:00,85.10,82.60,56.11,41.44
01/01/24 14:13:00,82.65,83.13,55.90,40.56
01/01/24 14:14:00,84.69,82.21,55.74,41.20
01/01/24 14:15:00,84.49,82.03,55.65,41.23
01/01/24 14:16:00,84.26,81.90,55.49,41.15
01/01/24 14:17:00,84.09,81.73,55.59,41.59
01/01/24 14:18:00,83.95,81.55,55.37,41.66
01/01/24 14:19:00,83.74,81.39,55.28,41.93
01/01/24 14:20:00,83.11,81.57,55.26,41.80
01/01/24 14:21:00,83.26,81.09,55.19,42.14
01/01/24 14:22:00,82.97,80.89,55.09,42.15
01/01/24 14:23:00,82.71,80.73,55.13,42.06
01/01/24 14:24:00,82.45,80.55,55.07,42.33
01/01/24 14:25:00,82.19,80.38,54.93,42.19
01/01/24 14:26:00,81.98,80.27,54.93,42.03
01/01/24 14:27:00,81.78,80.09,55.03,42.21
01/01/24 14:28:00,81.57,80.10,54.97,42.08
01/01/24 14:29:00,80.98,80.87,54.87,41.91
01/01/24 14:30:00,81.25,79.65,54.83,41.33
01/01/24 14:31:00,81.05,79.41,54.64,41.57
01/01/24 14:32:00,80.85,79.29,54.48,42.02
01/01/24 14:33:00,80.66,79.10,54.30,41.88
01/01/24 14:34:00,80.46,78.92,54.34,41.02
01/01/24 14:35:00,80.24,78.78,54.23,40.89
01/01/24 14:36:00,80.02,78.60,53.98,40.15
01/01/24 14:37:00,79.83,78.43,53.75,39.77
01/01/24 14:38:00,79.66,78.26,53.53,39.75
01/01/24 14:39:00,79.46,78.10,53.29,40.05
01/01/24 14:40:00,79.33,77.92,53.14,40.73
01/01/24 14:41:00,79.18,77.76,53.12,40.54
01/01/24 14:42:00,79.02,77.65,53.15,40.88
01/01/24 14:43:00,78.87,77.49,53.05,40.51
01/01/24 14:44:00,78.74,77.27,53.06,40.46
01/01/24 14:45:00,78.58,77.14,52.97,40.56
01/01/24 14:46:00,78.40,77.00,52.79,40.73
01/01/24 14:47:00,78.23,76.83,52.73,40.99
01/01/24 14:48:00,78.07,76.62,52.81,41.05
01/01/24 14:49:00,77.89,76.52,52.80,41.23
01/01/24 14:50:00,75.12,78.92,52.67,41.24
01/01/24 14:51:00,77.59,76.29,52.74,40.90
01/01/24 14:52:00,77.44,76.10,52.67,40.60
01/01/24 14:53:00,77.21,75.98,52.63,40.13
01/01/24 14:54:00,77.00,75.80,52.54,40.29
01/01/24 14:55:00,76.80,75.69,52.38,40.67
01/01/24 14:56:00,76.61,75.56,52.40,40.36
01/01/24 14:57:00,76.50,75.36,52.26,39.10
01/01/24 14:58:00,76.25,75.25,52.06,39.19
01/01/24 14:59:00,76.07,75.04,51.90,38.97
01/01/24 15:00:00,75.88,74.85,51.69,38.85
01/01/24 15:01:00,72.62,77.42,51.42,39.14
01/01/24 15:02:00,75.30,74.86,51.34,39.04
01/01/24 15:03:00,75.35,74.39,51.14,39.14
01/01/24 15:04:00,75.11,74.25,51.12,38.35
01/01/24 15:05:00,74.92,74.09,50.93,37.91
01/01/24 15:06:00,74.72,73.95,50.83,38.36
01/01/24 15:07:00,74.50,73.80,50.72,38.26
01/01/24 15:08:00,74.32,73.63,50.59,37.99
01/01/24 15:09:00,74.13,73.46,50.49,38.42
01/01/24 15:10:00,73.93,73.31,50.28,38.43
01/01/24 15:11:00,73.74,73.15,50.14,38.64
01/01/24 15:12:00,73.46,73.38,50.11,38.50
01/01/24 15:13:00,73.40,72.85,50.03,38.00
01/01/24 15:14:00,73.20,72.72,49.97,37.69
01/01/24 15:15:00,72.98,72.52,49.77,37.75
01/01/24 15:16:00,72.80,72.37,49.68,36.91
01/01/24 15:17:00,72.59,72.23,49.58,36.89
01/01/24 15:18:00,72.41,72.01,49.32,36.74
01/01/24 15:19:00,72.17,71.86,49.07,36.84
01/01/24 15:20:00,71.96,71.70,49.09,37.10
01/01/24 15:21:00,71.75,71.54,48.82,37.30
01/01/24 15:22:00,69.39,73.64,48.76,36.96
01/01/24 15:23:00,69.23,73.57,48.76,36.98
01/01/24 15:24:00,68.85,73.50,48.66,37.46
01/01/24 15:25:00,71.00,70.89,48.62,37.88
01/01/24 15:26:00,70.88,70.79,48.66,37.60
01/01/24 15:27:00,70.65,70.62,48.56,37.34
01/01/24 15:28:00,70.48,70.47,48.51,37.17
01/01/24 15:29:00,70.24,70.30,48.39,37.12
01/01/24 15:30:00,70.02,70.14,48.23,37.43
01/01/24 15:31:00,69.77,70.01,48.25,36.80
01/01/24 15:32:00,69.56,69.90,48.16,36.73
01/01/24 15:33:00,69.31,69.76,48.06,37.01
01/01/24 15:34:00,67.23,71.28,47.89,37.08
01/01/24 15:35:00,68.83,69.37,47.80,37.19
01/01/24 15:36:00,68.63,69.29,47.74,37.13
01/01/24 15:37:00,68.39,69.10,47.61,37.31
01/01/24 15:38:00,68.14,68.96,47.55,37.50
01/01/24 15:39:00,67.82,68.76,47.59,37.60
01/01/24 15:40:00,67.49,68.60,47.59,37.37
01/01/24 15:41:00,67.32,68.47,47.44,37.75
01/01/24 15:42:00,67.09,68.34,47.47,37.59
01/01/24 15:43:00,66.80,68.22,47.51,37.23
01/01/24 15:44:00,66.55,68.01,47.33,37.10
01/01/24 15:45:00,66.34,67.83,47.28,37.16
01/01/24 15:46:00,66.07,67.73,47.21,36.96
01/01/24 15:47:00,65.85,67.48,47.06,37.25
01/01/24 15:48:00,65.60,67.33,46.96,37.26
01/01/24 15:49:00,65.38,67.19,46.93,37.08
01/01/24 15:50:00,65.16,67.03,46.93,36.92
01/01/24 15:51:00,64.91,66.81,46.68,36.96
01/01/24 15:52:00,64.71,66.62,46.61,37.05
01/01/24 15:53:00,64.51,66.49,46.61,36.91
01/01/24 15:54:00,64.31,66.28,46.48,36.80
01/01/24 15:55:00,64.12,66.16,46.36,36.93
01/01/24 15:56:00,63.88,66.01,46.25,36.99
01/01/24 15:57:00,63.73,65.83,46.22,36.47
01/01/24 15:58:00,63.58,65.64,46.16,35.66
01/01/24 15:59:00,63.33,65.45,46.00,35.42
01/01/24 16:00:00,61.93,67.58,45.67,35.68
01/01/24 16:01:00,62.94,65.11,45.65,35.55
01/01/24 16:02:00,62.76,65.02,45.47,35.15
01/01/24 16:03:00,62.60,64.75,45.29,35.45
01/01/24 16:04:00,62.40,64.61,45.08,35.27
01/01/24 16:05:00,61.73,65.20,44.99,35.35
01/01/24 16:06:00,62.01,64.30,44.94,35.19
01/01/24 16:07:00,61.87,64.06,44.84,35.62
01/01/24 16:08:00,61.71,63.94,44.74,35.22
01/01/24 16:09:00,61.52,63.79,44.70,35.17
01/01/24 16:10:00,61.30,63.56,44.48,34.95
01/01/24 16:11:00,61.15,63.38,44.32,34.75
01/01/24 16:12:00,60.95,63.25,44.24,34.52
01/01/24 16:13:00,60.74,63.04,44.14,34.62
01/01/24 16:14:00,60.60,62.86,44.05,34.29
01/01/24 16:15:00,60.47,62.72,43.92,34.46
01/01/24 16:16:00,60.27,62.57,43.66,34.57
01/01/24 16:17:00,59.92,63.53,43.55,34.69
01/01/24 16:18:00,59.96,62.23,43.45,34.53
01/01/24 16:19:00,59.72,62.20,43.47,34.76
01/01/24 16:20:00,59.60,61.92,43.37,34.70
01/01/24 16:21:00,59.47,61.71,43.33,34.19
01/01/24 16:22:00,59.32,61.59,43.18,34.12
01/01/24 16:23:00,59.13,61.45,43.15,34.25
01/01/24 16:24:00,58.92,61.31,43.08,33.66
01/01/24 16:25:00,58.77,61.12,42.82,33.50
01/01/24 16:26:00,58.57,60.96,42.56,33.40
01/01/24 16:27:00,58.35,60.80,42.33,33.19
01/01/24 16:28:00,58.16,60.70,42.27,33.60
01/01/24 16:29:00,57.99,60.55,42.17,33.49
01/01/24 16:30:00,57.85,60.29,42.14,33.59
01/01/24 16:31:00,57.66,60.18,42.05,33.65
01/01/24 16:32:00,57.56,60.01,42.08,33.81
01/01/24 16:33:00,57.40,59.88,42.02,33.82
01/01/24 16:34:00,57.27,59.72,42.07,33.82
01/01/24 16:35:00,57.09,59.52,41.90,33.76
01/01/24 16:36:00,56.98,59.39,41.94,33.53
01/01/24 16:37:00,56.81,59.25,41.82,33.15
01/01/24 16:38:00,56.67,59.07,41.66,33.27
01/01/24 16:39:00,56.54,58.95,41.62,33.16
01/01/24 16:40:00,56.41,58.81,41.59,33.08
01/01/24 16:41:00,56.19,58.65,41.48,32.93
01/01/24 16:42:00,56.11,58.53,41.37,33.06
01/01/24 16:43:00,55.93,58.38,41.27,32.86
01/01/24 16:44:00,55.84,58.21,41.19,32.88
01/01/24 16:45:00,55.66,58.13,41.11,32.94
01/01/24 16:46:00,55.36,58.27,40.97,33.09
01/01/24 16:47:00,55.34,57.92,40.93,33.10
01/01/24 16:48:00,55.27,57.61,40.87,33.05
01/01/24 16:49:00,55.10,57.46,40.71,32.80
01/01/24 16:50:00,54.97,57.35,40.62,32.26
01/01/24 16:51:00,54.83,57.25,40.46,32.02
01/01/24 16:52:00,54.73,57.01,40.31,32.00
01/01/24 16:53:00,54.54,56.89,40.17,31.98
01/01/24 16:54:00,54.44,56.76,40.10,31.73
01/01/24 16:55:00,54.29,56.60,39.89,31.74
01/01/24 16:56:00,54.16,56.44,39.77,31.46
01/01/24 16:57:00,53.98,56.36,39.61,31.71
01/01/24 16:58:00,53.78,56.22,39.46,31.83
01/01/24 16:59:00,53.67,56.00,39.42,31.72
01/01/24 17:00:00,53.53,55.81,39.30,31.60
01/01/24 17:01:00,53.37,55.75,39.19,31.68
01/01/24 17:02:00,53.28,55.54,39.03,31.45
01/01/24 17:03:00,53.07,55.45,38.92,31.35
01/01/24 17:04:00,52.96,55.26,38.83,31.02
01/01/24 17:05:00,52.74,55.10,38.67,30.92
01/01/24 17:06:00,52.59,54.97,38.61,31.11
01/01/24 17:07:00,52.52,54.83,38.52,31.33
01/01/24 17:08:00,52.40,54.67,38.38,30.94
01/01/24 17:09:00,52.23,54.53,38.27,30.97
01/01/24 17:10:00,52.11,54.39,38.20,30.67
01/01/24 17:11:00,51.94,54.27,38.07,30.47
01/01/24 17:12:00,51.84,54.13,37.97,30.28
01/01/24 17:13:00,51.67,53.96,37.87,30.06
01/01/24 17:14:00,51.54,53.82,37.72,30.16
01/01/24 17:15:00,51.37,53.67,37.57,30.35
01/01/24 17:16:00,51.23,53.51,37.44,30.28
01/01/24 17:17:00,51.10,53.37,37.38,30.23
01/01/24 17:18:00,50.93,53.26,37.27,30.30
01/01/24 17:19:00,50.80,53.10,37.22,30.04
01/01/24 17:20:00,50.65,52.96,37.05,29.88
01/01/24 17:21:00,50.55,52.84,37.02,29.87
01/01/24 17:22:00,50.38,52.72,36.89,29.94
01/01/24 17:23:00,50.24,52.52,36.79,29.85
01/01/24 17:24:00,50.11,52.40,36.77,30.03
01/01/24 17:25:00,50.01,52.27,36.62,29.68
01/01/24 17:26:00,49.53,52.36,36.49,29.17
01/01/24 17:27:00,48.41,53.15,36.33,29.18
01/01/24 17:28:00,46.80,54.50,36.30,29.00
01/01/24 17:29:00,46.49,54.28,36.08,28.89
01/01/24 17:30:00,47.08,53.61,35.89,28.66
01/01/24 17:31:00,46.64,54.32,35.83,28.48
01/01/24 17:32:00,47.28,53.06,35.61,28.33
01/01/24 17:33:00,48.57,51.60,35.47,28.22
01/01/24 17:34:00,48.44,51.43,35.31,28.06
01/01/24 17:35:00,48.18,51.46,35.15,28.24
01/01/24 17:36:00,46.19,53.34,35.09,28.40
01/01/24 17:37:00,46.01,52.98,34.90,28.27
01/01/24 17:38:00,46.15,52.60,34.89,28.47
01/01/24 17:39:00,47.22,51.36,34.77,28.32
01/01/24 17:40:00,47.20,51.15,34.72,28.30
01/01/24 17:41:00,47.16,50.78,34.62,28.10
01/01/24 17:42:00,47.03,50.71,34.53,28.10
01/01/24 17:43:00,46.89,50.57,34.41,27.95
01/01/24 17:44:00,46.57,50.60,34.25,27.94
01/01/24 17:45:00,46.32,50.57,34.17,28.03
01/01/24 17:46:00,46.12,50.53,34.04,27.86
01/01/24 17:47:00,45.94,50.37,33.97,27.83
01/01/24 17:48:00,45.94,50.15,33.85,27.83
01/01/24 17:49:00,45.88,49.89,33.74,27.74
01/01/24 17:50:00,45.54,50.04,33.66,27.58
01/01/24 17:51:00,45.37,49.85,33.59,27.42
01/01/24 17:52:00,45.32,49.56,33.39,27.01
01/01/24 17:53:00,45.34,49.24,33.26,26.93
01/01/24 17:54:00,45.21,49.08,33.16,26.88
01/01/24 17:55:00,44.88,49.10,32.98,26.69
01/01/24 17:56:00,44.55,49.09,32.85,26.71
01/01/24 17:57:00,44.56,48.80,32.67,26.82
01/01/24 17:58:00,44.07,49.11,32.59,26.69
01/01/24 17:59:00,44.02,48.90,32.42,26.69
01/01/24 18:00:00,43.91,48.65,32.37,26.75
01/01/24 18:01:00,43.66,48.50,32.24,26.47
01/01/24 18:02:00,42.84,49.08,32.14,26.18
01/01/24 18:03:00,42.88,48.68,32.00,26.21
01/01/24 18:04:00,42.82,48.54,31.91,25.96
01/01/24 18:05:00,42.85,48.22,31.82,25.83
01/01/24 18:06:00,42.69,48.17,31.65,25.79
01/01/24 18:07:00,42.42,48.06,31.55,25.58
01/01/24 18:08:00,42.30,47.98,31.37,25.59
01/01/24 18:09:00,41.92,47.86,31.25,25.63
01/01/24 18:10:00,42.26,47.40,31.12,25.66
01/01/24 18:11:00,42.02,47.36,31.07,25.51
01/01/24 18:12:00,41.67,47.36,30.94,25.50
01/01/24 18:13:00,41.52,47.22,30.75,25.55
01/01/24 18:14:00,41.60,46.87,30.77,25.43
01/01/24 18:15:00,42.13,45.90,30.66,25.38
01/01/24 18:16:00,42.34,45.45,30.56,25.38
01/01/24 18:17:00,42.36,45.05,30.43,25.21
01/01/24 18:18:00,42.12,45.03,30.38,25.27
01/01/24 18:19:00,42.17,44.58,30.31,25.29
01/01/24 18:20:00,42.08,44.44,30.20,25.26
01/01/24 18:21:00,41.90,44.29,30.15,25.41
01/01/24 18:22:00,41.79,44.21,30.08,25.44
01/01/24 18:23:00,41.49,44.50,30.13,25.31
01/01/24 18:24:00,38.82,46.49,30.02,25.23
01/01/24 18:25:00,38.82,46.21,29.96,25.27
01/01/24 18:26:00,38.63,46.26,29.91,25.30
01/01/24 18:27:00,38.77,45.93,29.89,25.19
01/01/24 18:28:00,38.69,45.80,29.74,25.03
01/01/24 18:29:00,38.58,45.61,29.71,24.98
01/01/24 18:30:00,38.11,45.65,29.67,24.96
01/01/24 18:31:00,38.29,45.42,29.57,25.12
01/01/24 18:32:00,38.06,45.28,29.55,25.09
01/01/24 18:33:00,38.30,45.18,29.51,25.22
01/01/24 18:34:00,38.81,44.25,29.43,25.03
01/01/24 18:35:00,39.29,43.91,29.38,25.04
01/01/24 18:36:00,39.86,42.66,29.36,24.93
01/01/24 18:37:00,39.84,42.33,29.28,25.03
01/01/24 18:38:00,39.78,42.12,29.25,25.10
01/01/24 18:39:00,39.63,41.97,29.27,24.96
01/01/24 18:40:00,39.55,41.83,29.13,25.07
01/01/24 18:41:00,39.43,41.69,29.17,24.76
01/01/24 18:42:00,39.32,41.55,29.06,24.79
01/01/24 18:43:00,39.21,41.45,29.03,24.68
01/01/24 18:44:00,39.11,41.30,28.90,24.56
01/01/24 18:45:00,38.96,41.28,28.87,24.66
01/01/24 18:46:00,38.82,41.28,28.81,24.55
01/01/24 18:47:00,38.61,41.23,28.74,24.51
01/01/24 18:48:00,38.55,41.04,28.66,24.47
01/01/24 18:49:00,38.44,40.86,28.60,24.49
01/01/24 18:50:00,38.40,40.73,28.52,24.48
01/01/24 18:51:00,38.32,40.54,28.49,24.46
01/01/24 18:52:00,38.23,40.39,28.49,24.43
01/01/24 18:53:00,38.12,40.28,28.40,24.43
01/01/24 18:54:00,38.02,40.14,28.33,24.37
01/01/24 18:55:00,37.92,40.04,28.30,24.35
01/01/24 18:56:00,37.82,39.93,28.27,24.50
01/01/24 18:57:00,37.66,39.83,28.17,24.45
01/01/24 18:58:00,35.12,42.11,28.18,24.34
01/01/24 18:59:00,35.25,41.96,28.08,24.34
01/01/24 19:00:00,35.20,41.77,28.05,24.41
01/01/24 19:01:00,35.02,41.71,28.03,24.38
01/01/24 19:02:00,34.99,41.61,27.96,24.19
01/01/24 19:03:00,34.81,41.53,27.94,24.11
01/01/24 19:04:00,34.59,41.59,27.85,24.04
01/01/24 19:05:00,34.60,41.26,27.84,23.91
01/01/24 19:06:00,34.46,41.23,27.76,23.96
01/01/24 19:07:00,34.41,41.14,27.70,23.92
01/01/24 19:08:00,34.17,41.10,27.60,23.81
01/01/24 19:09:00,34.22,40.90,27.54,23.81
01/01/24 19:10:00,34.11,40.90,27.49,23.68
01/01/24 19:11:00,34.08,40.57,27.38,23.79
01/01/24 19:12:00,33.99,40.53,27.31,23.69
01/01/24 19:13:00,33.97,40.34,27.32,23.65
01/01/24 19:14:00,33.84,40.26,27.25,23.52
01/01/24 19:15:00,33.73,40.14,27.17,23.65
01/01/24 19:16:00,33.56,40.18,27.14,23.64
01/01/24 19:17:00,33.62,39.85,27.11,23.49
01/01/24 19:18:00,33.59,39.72,27.03,23.49
01/01/24 19:19:00,33.26,39.82,26.98,23.43
01/01/24 19:20:00,33.30,39.22,26.94,23.23
01/01/24 19:21:00,33.56,39.27,26.86,23.31
01/01/24 19:22:00,33.36,39.20,26.79,23.29
01/01/24 19:23:00,33.12,39.23,26.76,23.32
01/01/24 19:24:00,33.13,38.96,26.71,23.40
01/01/24 19:25:00,33.07,38.90,26.68,23.29
01/01/24 19:26:00,32.85,38.95,26.55,23.25
01/01/24 19:27:00,32.77,38.87,26.52,23.33
01/01/24 19:28:00,33.11,38.60,26.51,23.30
01/01/24 19:29:00,32.90,38.34,26.49,23.20
01/01/24 19:30:00,32.19,38.53,26.42,23.14
01/01/24 19:31:00,32.13,38.88,26.39,23.08
01/01/24 19:32:00,32.18,38.52,26.35,22.97
01/01/24 19:33:00,32.84,37.91,26.28,22.95
01/01/24 19:34:00,31.55,38.69,26.24,22.87
01/01/24 19:35:00,31.63,38.68,26.16,22.81
01/01/24 19:36:00,31.50,38.72,26.10,22.82
01/01/24 19:37:00,31.29,38.53,26.04,22.86
01/01/24 19:38:00,31.33,38.36,26.01,22.90
01/01/24 19:39:00,31.27,38.25,25.93,22.97
01/01/24 19:40:00,31.14,38.24,25.90,23.00
01/01/24 19:41:00,31.10,38.13,25.86,22.99
01/01/24 19:42:00,31.13,38.05,25.84,22.84
01/01/24 19:43:00,30.83,37.98,25.78,22.92
01/01/24 19:44:00,31.35,37.52,25.77,22.80
01/01/24 19:45:00,31.17,37.54,25.71,22.64
01/01/24 19:46:00,31.27,37.28,25.68,22.76
01/01/24 19:47:00,31.02,37.31,25.65,22.66
01/01/24 19:48:00,30.96,37.19,25.60,22.55
01/01/24 19:49:00,31.98,36.17,25.59,22.50
01/01/24 19:50:00,31.64,36.48,25.48,22.54
01/01/24 19:51:00,31.32,37.15,25.48,22.58
01/01/24 19:52:00,32.23,35.59,25.41,22.64
01/01/24 19:53:00,32.15,35.50,25.41,22.68
01/01/24 19:54:00,32.34,35.07,25.34,22.66
01/01/24 19:55:00,32.27,34.94,25.34,22.62
01/01/24 19:56:00,32.24,34.86,25.29,22.57
01/01/24 19:57:00,32.23,34.72,25.26,22.58
01/01/24 19:58:00,32.20,34.62,25.24,22.51
01/01/24 19:59:00,32.08,34.52,25.20,22.57
01/01/24 20:00:00,32.06,34.37,25.18,22.57
01/01/24 20:01:00,31.99,34.30,25.11,22.57
01/01/24 20:02:00,31.92,34.22,25.15,22.33
01/01/24 20:03:00,31.86,34.13,25.07,22.39
01/01/24 20:04:00,31.79,34.03,25.10,22.27
01/01/24 20:05:00,31.73,33.97,25.01,22.21
01/01/24 20:06:00,31.62,33.89,24.98,22.19
01/01/24 20:07:00,31.61,33.81,24.89,22.15
01/01/24 20:08:00,31.56,33.75,24.90,22.23
01/01/24 20:09:00,31.46,33.68,24.83,22.17
01/01/24 20:10:00,31.40,33.56,24.80,22.16
01/01/24 20:11:00,31.29,33.51,24.75,22.10
01/01/24 20:12:00,31.24,33.47,24.70,22.09
01/01/24 20:13:00,31.22,33.32,24.66,22.03
01/01/24 20:14:00,31.11,33.26,24.59,22.02
01/01/24 20:15:00,31.06,33.18,24.58,22.10
01/01/24 20:16:00,31.00,33.08,24.51,22.12
01/01/24 20:17:00,30.95,33.02,24.47,22.14
01/01/24 20:18:00,30.87,32.97,24.50,22.10
01/01/24 20:19:00,30.78,32.90,24.45,22.10
01/01/24 20:20:00,30.74,32.87,24.46,22.14
01/01/24 20:21:00,30.67,32.79,24.43,22.03
01/01/24 20:22:00,30.65,32.70,24.39,22.05
01/01/24 20:23:00,30.53,32.60,24.37,22.08
01/01/24 20:24:00,30.47,32.56,24.35,22.06
01/01/24 20:25:00,30.43,32.47,24.34,22.02
01/01/24 20:26:00,30.40,32.42,24.27,21.96
01/01/24 20:27:00,30.31,32.36,24.25,21.99
01/01/24 20:28:00,30.26,32.30,24.24,22.06
01/01/24 20:29:00,30.22,32.18,24.20,22.03
01/01/24 20:30:00,30.14,32.16,24.16,22.00
01/01/24 20:31:00,30.07,32.08,24.14,22.01
01/01/24 20:32:00,30.03,32.01,24.15,21.85
01/01/24 20:33:00,29.96,31.99,24.16,21.83
01/01/24 20:34:00,29.93,31.91,24.08,21.85
01/01/24 20:35:00,29.83,31.83,24.03,21.79
01/01/24 20:36:00,29.79,31.77,24.04,21.70
01/01/24 20:37:00,29.69,31.72,23.98,21.62
01/01/24 20:38:00,29.69,31.63,23.95,21.56
01/01/24 20:39:00,29.60,31.57,23.92,21.55
01/01/24 20:40:00,29.54,31.50,23.85,21.48
01/01/24 20:41:00,29.49,31.48,23.83,21.55
01/01/24 20:42:00,29.45,31.38,23.82,21.45
01/01/24 20:43:00,29.39,31.35,23.73,21.53
01/01/24 20:44:00,29.34,31.25,23.66,21.57
01/01/24 20:45:00,29.29,31.22,23.68,21.56
01/01/24 20:46:00,29.24,31.14,23.63,21.54
01/01/24 20:47:00,29.18,31.11,23.64,21.55
01/01/24 20:48:00,29.09,30.99,23.58,21.53
01/01/24 20:49:00,29.06,30.93,23.57,21.51
01/01/24 20:50:00,28.99,30.93,23.55,21.47
01/01/24 20:51:00,28.97,30.84,23.50,21.50
01/01/24 20:52:00,28.90,30.78,23.48,21.53
01/01/24 20:53:00,28.82,30.71,23.47,21.54
01/01/24 20:54:00,28.76,30.67,23.40,21.45
01/01/24 20:55:00,28.77,30.59,23.41,21.41
01/01/24 20:56:00,28.72,30.54,23.38,21.40
01/01/24 20:57:00,28.65,30.51,23.37,21.39
01/01/24 20:58:00,28.56,30.49,23.36,21.34
01/01/24 20:59:00,28.57,30.41,23.30,21.33
01/01/24 21:00:00,28.50,30.32,23.32,21.27
01/01/24 21:01:00,28.46,30.31,23.27,21.26
01/01/24 21:02:00,28.40,30.21,23.21,21.21
01/01/24 21:03:00,28.34,30.13,23.21,21.19
01/01/24 21:04:00,28.31,30.11,23.13,21.11
01/01/24 21:05:00,28.26,30.03,23.10,21.16
01/01/24 21:06:00,28.21,29.98,23.07,21.18
01/01/24 21:07:00,28.16,29.93,23.07,21.21
01/01/24 21:08:00,28.08,29.87,23.03,21.22
01/01/24 21:09:00,28.06,29.83,23.03,21.19
01/01/24 21:10:00,28.02,29.76,22.98,21.22
01/01/24 21:11:00,27.94,29.75,22.96,21.21
01/01/24 21:12:00,27.93,29.66,22.95,21.14
01/01/24 21:13:00,27.86,29.59,22.92,21.10
01/01/24 21:14:00,27.82,29.58,22.95,21.08
01/01/24 21:15:00,27.75,29.52,22.87,21.06
01/01/24 21:16:00,27.72,29.48,22.89,21.12
01/01/24 21:17:00,27.67,29.44,22.88,21.10
01/01/24 21:18:00,27.60,29.39,22.84,21.00
01/01/24 21:19:00,27.57,29.30,22.82,21.03
01/01/24 21:20:00,27.51,29.24,22.78,21.04
01/01/24 21:21:00,27.48,29.21,22.74,21.07
01/01/24 21:22:00,27.48,29.15,22.74,21.09
01/01/24 21:23:00,27.41,29.10,22.76,21.12
01/01/24 21:24:00,27.31,29.07,22.73,21.12
01/01/24 21:25:00,27.29,29.02,22.65,21.12
01/01/24 21:26:00,27.27,28.97,22.69,21.04
01/01/24 21:27:00,27.20,28.93,22.68,21.00
01/01/24 21:28:00,27.17,28.88,22.63,21.00
01/01/24 21:29:00,27.14,28.84,22.62,20.99
01/01/24 21:30:00,27.11,28.77,22.60,20.95
01/01/24 21:31:00,27.09,28.72,22.59,20.95
01/01/24 21:32:00,26.99,28.67,22.57,20.99
01/01/24 21:33:00,26.98,28.63,22.55,20.92
01/01/24 21:34:00,26.93,28.59,22.54,20.91
01/01/24 21:35:00,26.92,28.54,22.53,20.83
01/01/24 21:36:00,26.82,28.48,22.48,20.89
01/01/24 21:37:00,26.79,28.46,22.45,20.82
01/01/24 21:38:00,26.77,28.42,22.46,20.81
01/01/24 21:39:00,26.71,28.37,22.41,20.82
01/01/24 21:40:00,26.68,28.33,22.39,20.86
01/01/24 21:41:00,26.64,28.27,22.38,20.80
01/01/24 21:42:00,26.60,28.20,22.36,20.73
01/01/24 21:43:00,26.57,28.16,22.32,20.73
01/01/24 21:44:00,26.48,28.15,22.32,20.84
01/01/24 21:45:00,26.44,28.09,22.31,20.79
01/01/24 21:46:00,26.46,28.08,22.30,20.76
01/01/24 21:47:00,26.39,27.97,22.28,20.79
01/01/24 21:48:00,26.38,27.97,22.22,20.76
01/01/24 21:49:00,26.33,27.92,22.26,20.73
01/01/24 21:50:00,26.32,27.85,22.21,20.74
01/01/24 21:51:00,26.26,27.82,22.17,20.70
01/01/24 21:52:00,26.18,27.81,22.15,20.82
01/01/24 21:53:00,26.20,27.74,22.16,20.84
01/01/24 21:54:00,26.14,27.70,22.16,20.76
01/01/24 21:55:00,26.09,27.68,22.17,20.73
01/01/24 21:56:00,26.10,27.58,22.15,20.76
01/01/24 21:57:00,26.07,27.57,22.11,20.73
01/01/24 21:58:00,26.00,27.52,22.10,20.71
01/01/24 21:59:00,25.94,27.50,22.12,20.72
01/01/24 22:00:00,25.94,27.44,22.06,20.68
01/01/24 22:01:00,25.88,27.39,22.06,20.66
01/01/24 22:02:00,25.85,27.36,22.02,20.66
01/01/24 22:03:00,25.85,27.36,22.00,20.58
01/01/24 22:04:00,25.80,27.31,21.98,20.60
01/01/24 22:05:00,25.75,27.25,21.99,20.62
01/01/24 22:06:00,25.74,27.17,21.93,20.60
01/01/24 22:07:00,25.68,27.19,21.94,20.59
01/01/24 22:08:00,25.64,27.14,21.92,20.58
01/01/24 22:09:00,25.63,27.12,21.89,20.64
01/01/24 22:10:00,25.58,27.07,21.87,20.62
01/01/24 22:11:00,25.56,27.03,21.85,20.63
01/01/24 22:12:00,25.52,27.01,21.84,20.60
01/01/24 22:13:00,25.49,26.96,21.86,20.58
01/01/24 22:14:00,25.42,26.92,21.82,20.59
01/01/24 22:15:00,25.42,26.88,21.83,20.60
01/01/24 22:16:00,25.38,26.85,21.80,20.58
01/01/24 22:17:00,25.31,26.81,21.82,20.59
01/01/24 22:18:00,25.35,26.76,21.80,20.60
01/01/24 22:19:00,25.28,26.73,21.76,20.46
